ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,lower_strata,middle_strata,proletariat,Slaves,Tribesmen,upper_strata,Civilization,Barbarian,NameRef,AraRef
2797,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2797,noregion
2798,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2798,noregion
2799,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2799,noregion
2800,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2800,noregion
2801,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2801,noregion
2802,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2802,noregion
2803,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2803,noregion
2804,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2804,noregion
2805,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2805,noregion
2806,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2806,noregion
2807,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2807,noregion
2808,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2808,noregion
2809,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2809,noregion
2810,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2810,noregion
2811,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2811,noregion
2812,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2812,noregion
2813,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2813,noregion
2814,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2814,noregion
2815,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2815,noregion
2816,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2816,noregion
2817,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2817,noregion
2818,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2818,noregion
2819,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2819,noregion
2820,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2820,noregion
2821,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2821,noregion
2822,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2822,noregion
2823,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2823,noregion
2824,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2824,noregion
2825,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2825,noregion
2826,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2826,noregion
2827,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2827,noregion
2828,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2828,noregion
2829,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2829,noregion
2830,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2830,noregion
2831,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2831,noregion
2832,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2832,noregion
2833,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2833,noregion
2834,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2834,noregion
2835,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2835,noregion
2836,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2836,noregion
2837,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2837,noregion
2838,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2838,noregion
2839,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2839,noregion
2840,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2840,noregion
2841,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2841,noregion
2842,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2842,noregion
2843,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2843,noregion
2844,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2844,noregion
2845,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2845,noregion
2846,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2846,noregion
2847,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2847,noregion
2848,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2848,noregion
2849,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2849,noregion
2850,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2850,noregion
2851,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2851,noregion
2852,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2852,noregion
2853,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2853,noregion
2854,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2854,noregion
2855,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2855,noregion
2856,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2856,noregion
2857,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2857,noregion
2858,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2858,noregion
2859,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2859,noregion
2860,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2860,noregion
2861,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2861,noregion
2862,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2862,noregion
2863,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2863,noregion
2864,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2864,noregion
2865,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2865,noregion
2866,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2866,noregion
2867,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2867,noregion
2868,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2868,noregion
2869,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2869,noregion
2870,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2870,noregion
2871,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2871,noregion
2872,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2872,noregion
2873,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2873,noregion
2874,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2874,noregion
2875,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2875,noregion
2876,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2876,noregion
2877,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2877,noregion
2878,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2878,noregion
2879,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2879,noregion
2880,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2880,noregion
2881,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2881,noregion
2882,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2882,noregion
2883,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2883,noregion
2884,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2884,noregion
2885,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2885,noregion
2886,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2886,noregion
2887,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2887,noregion
2888,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2888,noregion
2889,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2889,noregion
2890,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2890,noregion
2891,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2891,noregion
2892,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2892,noregion
2893,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2893,noregion
2894,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2894,noregion
2895,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2895,noregion
2896,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2896,noregion
2897,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2897,noregion
2898,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2898,noregion
2899,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2899,noregion
2900,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2900,noregion
2901,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2901,noregion
2902,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2902,noregion
2903,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2903,noregion
2904,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2904,noregion
2905,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2905,noregion
2906,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2906,noregion
2907,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2907,noregion
2908,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2908,noregion
2909,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2909,noregion
2910,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2910,noregion
2911,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2911,noregion
2912,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2912,noregion
2913,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2913,noregion
2914,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2914,noregion
2915,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2915,noregion
2916,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2916,noregion
2917,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2917,noregion
2918,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2918,noregion
2919,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2919,noregion
2920,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2920,noregion
2921,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2921,noregion
2922,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2922,noregion
2923,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2923,noregion
2924,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2924,noregion
2925,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2925,noregion
2926,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2926,noregion
2927,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2927,noregion
2928,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2928,noregion
2929,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2929,noregion
2930,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2930,noregion
2931,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2931,noregion
2932,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2932,noregion
2933,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2933,noregion
2934,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2934,noregion
2935,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2935,noregion
2936,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2936,noregion
2937,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2937,noregion
2938,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2938,noregion
2939,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2939,noregion
2940,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2940,noregion
2941,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2941,noregion
2942,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2942,noregion
2943,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2943,noregion
2944,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2944,noregion
2945,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2945,noregion
2946,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2946,noregion
2947,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2947,noregion
2948,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2948,noregion
2949,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2949,noregion
2950,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2950,noregion
2951,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2951,noregion
2952,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2952,noregion
2953,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2953,noregion
2954,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2954,noregion
2955,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2955,noregion
2956,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2956,noregion
2957,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2957,noregion
2958,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2958,noregion
2959,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2959,noregion
2960,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2960,noregion
2961,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2961,noregion
2962,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2962,noregion
2963,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2963,noregion
2964,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2964,noregion
2965,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2965,noregion
2966,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2966,noregion
2967,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2967,noregion
2968,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2968,noregion
2969,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2969,noregion
2970,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2970,noregion
2971,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2971,noregion
2972,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2972,noregion
2973,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2973,noregion
2974,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2974,noregion
2975,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2975,noregion
2976,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2976,noregion
2977,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2977,noregion
2978,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2978,noregion
2979,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2979,noregion
2980,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2980,noregion
2981,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2981,noregion
2982,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2982,noregion
2983,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2983,noregion
2984,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2984,noregion
2985,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2985,noregion
2986,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2986,noregion
2987,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2987,noregion
2988,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2988,noregion
2989,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2989,noregion
2990,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2990,noregion
2991,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2991,noregion
2992,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2992,noregion
2993,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2993,noregion
2994,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2994,noregion
2995,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2995,noregion
2996,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2996,noregion
2997,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2997,noregion
2998,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2998,noregion
2999,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov2999,noregion
3000,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3000,noregion
3001,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3001,noregion
3002,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3002,noregion
3003,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3003,noregion
3004,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3004,noregion
3005,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3005,noregion
3006,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3006,noregion
3007,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3007,noregion
3008,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3008,noregion
3009,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3009,noregion
3010,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3010,noregion
3011,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3011,noregion
3012,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3012,noregion
3013,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3013,noregion
3014,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3014,noregion
3015,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3015,noregion
3016,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3016,noregion
3017,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3017,noregion
3018,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3018,noregion
3019,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3019,noregion
3020,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3020,noregion
3021,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3021,noregion
3022,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3022,noregion
3023,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3023,noregion
3024,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3024,noregion
3025,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3025,noregion
3026,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3026,noregion
3027,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3027,noregion
3028,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3028,noregion
3029,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3029,noregion
3030,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3030,noregion
3031,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3031,noregion
3032,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3032,noregion
3033,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3033,noregion
3034,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3034,noregion
3035,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3035,noregion
3036,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3036,noregion
3037,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3037,noregion
3038,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3038,noregion
3039,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3039,noregion
3040,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3040,noregion
3041,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3041,noregion
3042,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3042,noregion
3043,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3043,noregion
3044,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3044,noregion
3045,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3045,noregion
3046,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3046,noregion
3047,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3047,noregion
3048,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3048,noregion
3049,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3049,noregion
3050,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3050,noregion
3051,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3051,noregion
3052,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3052,noregion
3053,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3053,noregion
3054,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3054,noregion
3055,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3055,noregion
3056,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3056,noregion
3057,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3057,noregion
3058,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3058,noregion
3059,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3059,noregion
3060,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3060,noregion
3061,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3061,noregion
3062,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3062,noregion
3063,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3063,noregion
3064,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3064,noregion
3065,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3065,noregion
3066,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3066,noregion
3067,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3067,noregion
3068,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3068,noregion
3069,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3069,noregion
3070,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3070,noregion
3071,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3071,noregion
3072,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3072,noregion
3073,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3073,noregion
3074,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3074,noregion
3075,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3075,noregion
3076,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3076,noregion
3077,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3077,noregion
3078,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3078,noregion
3079,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3079,noregion
3080,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3080,noregion
3081,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3081,noregion
3082,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3082,noregion
3083,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3083,noregion
3084,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3084,noregion
3085,roman,roman_pantheon,cloth,0,0,1,1,1,1,1,1,40,0,landprov3085,noregion
