ProvID,Culture,Religion,TradeGoods,Citizens,Freedmen,LowerStrata,MiddleStrata,Proletariat,Slaves,Tribesmen,UpperStrata,Civilization,SettlementRank,NameRef,AraRef,isChanged
2087,kurdish,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2087,state_578,FALSE
2088,amur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV2088,state_788,FALSE
2089,ukrainian,orthodox,cloth,0,0,7,0,0,0,0,0,39,0,Krasnograd,state_383,FALSE
2090,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2090,state_535,FALSE
2091,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Fiscal,Aragón,FALSE
2092,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV2092,state_461,FALSE
2093,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Huesca,Aragón,FALSE
2094,irish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2094,state_452,FALSE
2095,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Olmedo,state_129,FALSE
2096,south_german,catholic,cloth,0,0,8,7,5,0,0,1,39,0,Memmingen,Upper Bavaria,FALSE
2097,bengali,sunni,cloth,0,0,134,0,0,0,151,0,40,0,PROV2097,state_253,FALSE
2098,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV2098,state_785,FALSE
2099,amur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV2099,state_788,FALSE
2100,malayan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2100,state_251,FALSE
2101,ukrainian,orthodox,cloth,0,0,20,0,0,0,0,0,39,0,Karlivka,state_101,FALSE
2102,creole,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Belle Chasse,Louisiana,FALSE
2103,banjar,hindu,cloth,0,0,0,0,0,0,0,0,39,0,Samarinda,state_139,FALSE
2104,abgazi,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2104,state_78,FALSE
2105,malayan,sunni,cloth,0,0,0,0,0,0,1,0,39,0,Taman Negara,Johore,TRUE
2106,dixie,evangelical,cloth,0,0,4,1,0,0,0,0,40,0,Columbia,South Carolina,FALSE
2107,anglo_antipodean,mythic,cloth,0,0,0,0,0,0,0,0,40,0,Melbourne,state_141,FALSE
2108,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Zamora,León,FALSE
2109,washo,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,PROV2109,state_727,FALSE
2110,hindi,hindu,cloth,0,0,39,5,3,0,15,0,40,0,PROV2110,state_70,FALSE
2111,sibir,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2111,state_213,FALSE
2112,urdu,sunni,cloth,0,0,6,0,0,0,4,0,40,0,PROV2112,state_722,FALSE
2113,greek,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,Limenaria,state_760,FALSE
2114,nubian,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2114,state_783,FALSE
2115,sibir,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Semei,state_252,FALSE
2116,egyptian_arabic,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Aswan,state_580,FALSE
2117,yanktonai,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV2117,state_531,FALSE
2118,ovambo,bantu,cloth,0,0,2,0,0,0,8,0,40,0,PROV2118,state_140,FALSE
2119,malayan,sunni,cloth,0,0,2,0,0,0,0,0,39,0,Sungai Petani,Johore,TRUE
2120,wichita,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV2120,state_577,FALSE
2121,anglo_antipodean,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2121,state_141,FALSE
2122,kambunda,bantu,cloth,0,0,0,0,0,0,8,0,40,0,PROV2122,state_140,FALSE
2123,amur,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV2123,state_212,FALSE
2124,kambunda,bantu,cloth,0,0,2,0,0,0,8,0,40,0,PROV2124,state_140,FALSE
2125,wolof,serer,cloth,0,0,3,0,0,5,26,0,40,0,Njaaréem,Senegal,FALSE
2126,dixie,evangelical,cloth,0,0,0,0,0,0,0,0,40,0,Knoxville,state_135,FALSE
2127,brazilian,catholic,sugar,0,0,1,0,0,0,0,0,40,0,Guayrá,Paraná,TRUE
2128,aymara,catholic,livestock,0,0,2,0,0,0,0,0,40,0,Uyuni,Potosi,TRUE
2129,chiricahua,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Midland,state_577,FALSE
2130,makwe,sunni,cloth,0,0,3,0,0,8,7,0,40,0,PROV2130,state_142,FALSE
2131,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV2131,state_500,FALSE
2132,estonian,protestant,cloth,0,0,3,0,0,0,0,0,39,0,Viljand,state_347,FALSE
2133,north_german,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV2133,state_676,FALSE
2134,estonian,protestant,cloth,0,0,2,0,0,0,0,0,39,0,Haademeeste,state_347,FALSE
2135,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV2135,state_288,FALSE
2136,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Salzburg,state_22,FALSE
2137,samoyed,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2137,state_589,FALSE
2138,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Milagros,state_129,FALSE
2139,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV2139,state_34,FALSE
2140,chewa,bantu,cloth,0,0,3,0,0,6,15,0,39,0,PROV2140,state_29,FALSE
2141,south_german,catholic,cloth,0,0,15,16,14,0,0,2,39,0,Ravensburg,Baden-Wurttemberg,FALSE
2142,north_german,protestant,cloth,0,0,0,0,0,0,0,0,39,0,Hagen,state_763,FALSE
2143,castilian,catholic,cloth,0,0,6,1,0,0,0,1,39,0,Calzada,La Mancha,FALSE
2144,dagestani,shiite,cloth,0,0,0,0,0,0,0,0,40,0,PROV2144,state_74,FALSE
2145,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2145,state_192,FALSE
2146,japanese,mahayana,cloth,0,0,0,0,0,0,0,0,40,0,Hiroshima,state_587,FALSE
2147,ukrainian,orthodox,cloth,0,0,6,1,1,0,0,0,39,0,Sloviansk,state_384,FALSE
2148,irish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2148,state_452,FALSE
2149,malayan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Pekanbaru,state_251,FALSE
2150,japanese,mahayana,cloth,0,0,0,0,0,0,0,0,40,0,Ube,state_143,FALSE
2151,ukrainian,orthodox,cloth,0,0,8,0,0,0,0,0,39,0,Lozova,state_383,FALSE
2152,moroccan,sunni,cloth,0,0,3,0,0,0,3,0,39,0,PROV2152,Fes-Meknes,FALSE
2153,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Cantalejo,state_129,FALSE
2154,malinke,sunni,cloth,0,0,2,0,0,8,17,0,40,0,Dinguiraye,Guinea,FALSE
2155,gujarati,hindu,cloth,0,0,37,5,1,0,8,0,40,0,PROV2155,state_473,FALSE
2156,oriya,hindu,cloth,0,0,35,0,7,0,39,0,40,0,PROV2156,state_594,FALSE
2157,han,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,PROV2157,state_610,FALSE
2158,dagestani,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2158,state_74,FALSE
2159,mongolian,mahayana,cloth,0,0,0,0,0,0,0,0,39,0,PROV2159,state_652,FALSE
2160,hindi,hindu,cloth,0,0,30,0,5,0,27,0,40,0,PROV2160,state_248,FALSE
2161,han,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,PROV2161,state_610,FALSE
2162,han,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,Guilin,state_405,FALSE
2163,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,PROV2163,state_144,FALSE
2164,kashmiri,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,Leh,state_588,FALSE
2165,moroccan,sunni,cloth,0,0,3,0,0,0,4,0,39,0,Meknes,Fes-Meknes,FALSE
2166,dolgan,tengri,cloth,0,0,0,0,0,0,0,0,39,0,PROV2166,state_352,FALSE
2167,han,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,PROV2167,state_122,FALSE
2168,amharic,coptic,cloth,0,0,2,0,0,3,19,0,40,0,Gondar,state_199,FALSE
2169,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2169,state_734,FALSE
2170,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,Malaita,state_170,FALSE
2171,mongo,bantu,cloth,0,0,1,0,0,0,13,0,40,0,Bandundu,state_97,FALSE
2172,dolgan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2172,state_640,FALSE
2173,kannada,hindu,cloth,0,0,41,5,2,0,14,0,40,0,PROV2173,state_627,FALSE
2174,mongolian,mahayana,cloth,0,0,0,0,0,0,0,0,39,0,PROV2174,state_694,FALSE
2175,han,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,PROV2175,state_657,FALSE
2176,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2176,state_748,FALSE
2177,punjabi,shiite,cloth,0,0,0,0,0,0,4,0,40,0,Islamabad,state_201,FALSE
2178,persian,shiite,cloth,0,0,1,0,0,0,0,0,40,0,PROV2178,state_395,FALSE
2179,dolgan,tengri,cloth,0,0,0,0,0,0,0,0,39,0,PROV2179,state_352,FALSE
2180,kurdish,shiite,cloth,0,0,6,0,0,0,0,0,39,0,Santarem,state_328,FALSE
2181,somali,sunni,cloth,0,0,0,0,0,0,0,0,40,0,Socotra,state_562,FALSE
2182,roman,zanahary,cloth,0,0,0,0,0,0,0,0,40,0,Kerguelen,state_145,FALSE
2183,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV2183,state_332,FALSE
2184,norwegian,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV2184,state_332,FALSE
2185,mordvin,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV2185,state_297,FALSE
2186,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2186,state_89,FALSE
2187,ukrainian,orthodox,cloth,0,0,15,0,0,0,0,0,39,0,Vishgorod,state_298,FALSE
2188,south_german,catholic,cloth,0,0,7,5,3,0,0,0,39,0,Bad Tölz,Upper Bavaria,FALSE
2189,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2189,state_146,FALSE
2190,lusatian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV2190,state_770,FALSE
2191,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2191,state_215,FALSE
2192,amur,mahayana,cloth,0,0,7,0,0,0,0,0,39,0,Bikin,state_788,FALSE
2193,mwani,sunni,cloth,0,0,2,0,0,8,8,0,39,0,PROV2193,state_192,FALSE
2194,mordvin,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2194,state_297,FALSE
2195,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2195,state_635,FALSE
2196,bedouin,shiite,cloth,0,0,3,0,0,0,2,0,39,0,PROV2196,state_89,FALSE
2197,levantine,sunni,cloth,0,0,5,0,0,0,0,0,39,0,PROV2197,state_147,FALSE
2198,central_italian,catholic,livestock,0,0,20,4,0,0,0,0,39,0,Amatrice,Lazio,FALSE
2199,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2199,state_635,FALSE
2200,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Zaragoza,Aragón,FALSE
2201,austrian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,PROV2201,state_34,FALSE
2202,karen,theravada,cloth,0,0,5,0,0,0,4,0,39,0,Tak,state_182,TRUE
2203,greek,orthodox,cloth,0,0,4,1,0,0,0,0,39,0,Farsala,state_648,FALSE
2204,azeri,shiite,cloth,0,0,0,0,0,0,0,0,39,0,Machatschkala,state_74,FALSE
2205,samoyed,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2205,state_300,FALSE
2206,nakh,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2206,state_78,FALSE
2207,ukrainian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2207,state_192,FALSE
2208,laotian,theravada,cloth,0,0,14,1,0,5,0,1,39,0,Udon Thani,state_182,TRUE
2209,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,PROV2209,state_256,FALSE
2210,circassian,sunni,cloth,0,0,0,0,0,0,0,0,40,0,Naltschik,state_78,FALSE
2211,sundanese,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2211,state_415,FALSE
2212,libyan,sunni,cloth,0,0,9,0,0,0,4,0,39,0,PROV2212,state_412,FALSE
2213,kaska,inuit,cloth,0,0,0,0,0,0,1,0,40,0,Tête Jaune Cache,Columbia,FALSE
2214,castilian,catholic,cloth,0,0,0,0,0,0,0,0,39,0,Calatayud,Aragón,FALSE
2215,ute,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,PROV2215,state_200,FALSE
2216,karen,theravada,cloth,0,0,0,0,0,0,14,0,39,0,PROV2216,state_112,FALSE
2217,mongolian,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV2217,state_652,FALSE
2218,min,confucianism,cloth,0,0,58,2,2,0,0,3,39,0,Haikou,state_666,FALSE
2219,greek,orthodox,cloth,0,0,6,2,0,0,0,0,39,0,Tricca,state_648,FALSE
2220,kabyle,sunni,cloth,0,0,2,0,0,0,5,0,39,0,Bordj Bou Arreidj,state_685,FALSE
2221,somali,sunni,cloth,0,0,4,0,0,0,4,0,40,0,PROV2221,state_148,FALSE
2222,mongolian,manichean,cloth,0,0,0,0,0,0,1,0,39,0,PROV2222,state_652,FALSE
2223,hlai,confucianism,cloth,0,0,24,1,1,0,0,1,39,0,PROV2223,state_666,FALSE
2224,ute,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Ogden,state_36,FALSE
2225,laotian,theravada,cloth,0,0,0,0,0,0,0,0,39,0,PROV2225,state_182,TRUE
2226,brazilian,catholic,livestock,0,0,10,0,0,0,0,0,40,0,Santo Antonio de Jesus,Bahia,TRUE
2227,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,Popondetta,state_626,FALSE
2228,gyarlong,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,Yushu,state_47,FALSE
2229,cree,waashat,cloth,0,0,0,0,0,0,1,0,40,0,Saskatoon,Saskatchewan,FALSE
2230,wolof,serer,cloth,0,0,2,0,0,5,23,0,40,0,Luga,Senegal,FALSE
2231,roman,inuit,cloth,0,0,0,0,0,0,0,0,40,0,PROV2231,state_366,FALSE
2232,dolgan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Bor,state_538,FALSE
2233,tigre,sunni,cloth,0,0,0,0,0,2,17,0,40,0,PROV2233,state_148,FALSE
2234,ute,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,PROV2234,state_200,FALSE
2235,aonikenk,tain_feyentun,fish,0,0,0,0,0,0,1,0,40,0,Melinka,Aysén,TRUE
2236,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2236,state_92,FALSE
2237,tibetan,mahayana,cloth,0,0,0,0,0,0,0,0,39,0,Ngari,state_617,FALSE
2238,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2238,state_748,FALSE
2239,finnish,protestant,cloth,0,0,2,0,0,0,0,0,40,0,Lappeenranta,Southern Finland,FALSE
2240,ukrainian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV2240,state_152,FALSE
2241,latgalian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2241,state_149,FALSE
2242,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV2242,state_688,FALSE
2243,peruvian,catholic,tin,0,0,2,0,0,0,0,0,39,0,Cordillera,Santa Cruz,TRUE
2244,makhuwa,sunni,cloth,0,0,0,0,0,8,9,0,39,0,Achtubinsk,state_81,FALSE
2245,kazakh,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2245,state_528,FALSE
2246,finnish,protestant,cloth,0,0,2,0,0,0,0,0,40,0,Hamina,Southern Finland,FALSE
2247,swiss_german,catholic,cloth,0,0,11,2,1,0,0,0,40,0,Splügen,state_150,FALSE
2248,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2248,state_124,FALSE
2249,swiss_german,catholic,cloth,0,0,9,3,2,0,0,1,40,0,Schwyz,state_150,FALSE
2250,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2250,state_151,FALSE
2251,swiss_german,evangelical,cloth,0,0,36,8,7,0,0,3,40,0,Bern,state_157,FALSE
2252,russian,orthodox,cloth,0,0,10,2,5,0,0,1,39,0,Belgorod,state_152,FALSE
2253,korean,mahayana,cloth,0,0,25,0,0,0,0,0,40,0,Koksan,state_717,FALSE
2254,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2254,state_443,FALSE
2255,georgian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2255,state_440,FALSE
2256,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2256,state_81,FALSE
2257,houara,sunni,cloth,0,0,0,0,0,0,2,0,40,0,PROV2257,state_668,FALSE
2258,samoyed,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2258,state_262,FALSE
2259,assiniboine,waashat,cloth,0,0,0,0,0,0,1,0,40,0,Brandon,Manitoba,FALSE
2260,japanese,shinto,cloth,0,0,0,0,0,0,0,0,40,0,PROV2260,state_418,FALSE
2261,ukrainian,orthodox,cloth,0,0,9,0,0,0,0,0,39,0,Gukovo,state_370,FALSE
2262,libyan,sunni,cloth,0,0,1,0,0,0,5,0,39,0,PROV2262,state_706,FALSE
2263,central_italian,catholic,grain,0,0,12,2,0,0,0,0,39,0,Rieti,Lazio,FALSE
2264,pashtun,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2264,state_392,FALSE
2265,french,protestant,cloth,0,0,27,4,5,0,0,4,40,0,Geneva,state_157,FALSE
2266,kannada,hindu,cloth,0,0,32,5,2,0,14,0,40,0,PROV2266,state_627,FALSE
2267,korean,mahayana,cloth,0,0,29,2,0,0,0,0,40,0,Nampo,state_717,FALSE
2268,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2268,state_603,FALSE
2269,korean,mahayana,cloth,0,0,35,1,0,0,0,0,40,0,Wonsan,state_717,FALSE
2270,armenian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2270,state_180,FALSE
2271,mongolian,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV2271,state_652,FALSE
2272,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2272,state_315,FALSE
2273,korean,mahayana,cloth,0,0,8,0,0,0,0,0,40,0,Yodok,state_717,FALSE
2274,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2274,state_671,FALSE
2275,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2275,state_35,FALSE
2276,bedouin,wahhabi,cloth,0,0,0,0,0,0,2,0,39,0,PROV2276,state_63,FALSE
2277,libyan,sunni,cloth,0,0,1,0,0,0,5,0,39,0,PROV2277,state_706,FALSE
2278,tuvan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,Krasnoyarsk,state_113,FALSE
2279,turkmen,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2279,state_363,FALSE
2280,tupi,catholic,livestock,0,0,0,0,0,0,2,0,40,0,Barra do Corda,Maranhao,TRUE
2281,manchu,mahayana,cloth,0,0,0,0,0,0,1,0,39,0,PROV2281,state_220,FALSE
2282,konkani,hindu,cloth,0,0,18,0,2,0,10,0,40,0,Goa,state_153,FALSE
2283,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2283,0,FALSE
2284,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2284,0,FALSE
2285,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2285,0,FALSE
2286,tupi,catimbo,cloth,0,0,0,0,0,0,0,0,40,0,Amazon Rainforest,state_59,TRUE
2287,manchu,mahayana,cloth,0,0,24,1,1,0,0,1,39,0,PROV2287,state_220,FALSE
2288,malinke,akan,cloth,0,0,3,0,0,1,17,0,40,0,Man,Ivory Coast,FALSE
2289,mongolian,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV2289,state_652,FALSE
2290,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2290,state_671,FALSE
2291,sukuma,bantu,cloth,0,0,2,0,0,0,8,0,40,0,PROV2291,state_126,FALSE
2292,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,Los Mochis,state_284,FALSE
2293,tuvan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2293,state_640,FALSE
2294,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2294,0,FALSE
2295,mexican,catholic,cloth,0,0,0,0,0,0,0,0,40,0,La Paz,state_323,FALSE
2296,bassa,serer,cloth,0,0,2,0,0,1,15,0,40,0,Gbezohn,Liberia,FALSE
2297,mordvin,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2297,state_457,FALSE
2298,sami,orthodox,cloth,0,0,0,0,0,0,0,0,40,0,PROV2298,state_155,FALSE
2299,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2299,0,FALSE
2300,north_german,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV2300,state_676,FALSE
2301,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2301,state_672,FALSE
2302,french,catholic,cloth,0,0,14,1,0,0,0,1,39,0,Montdidier,Picardie,FALSE
2303,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2303,0,FALSE
2304,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2304,0,FALSE
2305,swiss_german,protestant,cloth,0,0,17,4,3,0,0,1,40,0,Lausanne,state_157,FALSE
2306,french,catholic,cloth,0,0,20,3,6,0,0,2,39,0,Abbeville,Picardie,FALSE
2307,roman,roman_pantheon,cloth,0,0,0,0,0,0,0,0,40,0,PROV2307,spare_state,FALSE
2308,russian,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV2308,state_33,FALSE
2309,mordvin,orthodox,cloth,0,0,5,0,0,0,0,0,39,0,PROV2309,state_255,FALSE
2310,bulgarian,sunni,cloth,0,0,0,0,0,0,0,0,0,1,Weliko,state_326,FALSE
2311,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2311,state_469,FALSE
2312,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2312,state_216,FALSE
2313,north_german,protestant,cloth,0,0,0,0,0,0,0,0,40,0,PROV2313,state_506,FALSE
2314,iraqi,shiite,cloth,0,0,4,0,0,0,0,0,39,0,PROV2314,state_328,FALSE
2315,welsh,anglican,cloth,0,0,13,2,0,0,0,1,40,0,Brecknockshire,state_453,TRUE
2316,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2316,state_672,FALSE
2317,ngbandi,bantu,cloth,0,0,1,0,0,0,2,0,40,0,PROV2317,state_126,FALSE
2318,kurdish,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2318,state_175,FALSE
2319,irish,catholic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2319,state_491,FALSE
2320,albanian,sunni,cloth,0,0,5,2,1,0,0,1,39,0,Shkodra,state_116,FALSE
2321,savoyard,catholic,stone,0,0,12,4,0,0,0,0,39,0,Thonon-les-Bains ,Savoia,FALSE
2322,tamil,hindu,cloth,0,0,46,5,1,0,8,0,40,0,PROV2322,state_38,FALSE
2323,russian,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2323,state_33,FALSE
2324,ojibwe-potawatomi,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV2324,state_333,FALSE
2325,bulgarian,orthodox,cloth,0,0,0,0,0,0,0,0,0,1,PROV2325,state_326,FALSE
2326,kazakh,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2326,state_83,FALSE
2327,serb,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2327,state_369,FALSE
2328,roman,mythic,cloth,0,0,0,0,0,0,0,0,40,0,PROV2328,state_748,FALSE
2329,shoshone,waashat,cloth,0,0,0,0,0,0,0,0,40,0,PROV2329,state_514,FALSE
2330,serb,orthodox,cloth,0,0,0,0,0,0,0,0,39,0,PROV2330,state_209,FALSE
2331,sahaptin,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,Yakima,state_572,FALSE
2332,egyptian_arabic,sunni,cloth,0,0,0,0,0,0,1,0,39,0,PROV2332,state_158,FALSE
2333,tuvan,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2333,state_481,FALSE
2334,central_italian,catholic,fish,0,0,20,7,1,0,0,0,39,0,Pescara,Abruzzi,FALSE
2335,azeri,shiite,cloth,0,0,0,0,0,0,0,0,40,0,Lankaran,state_264,FALSE
2336,bengali,sunni,cloth,0,0,140,11,0,0,162,0,40,0,Calcutta,state_692,FALSE
2337,tajik,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2337,state_185,FALSE
2338,thai,theravada,cloth,0,0,10,0,0,16,0,0,39,0,Chachoengsao,state_182,TRUE
2339,japanese,shinto,cloth,0,0,0,0,0,0,0,0,40,0,Fukushima,state_348,FALSE
2340,gogo,bantu,cloth,0,0,4,0,0,8,8,0,40,0,PROV2340,state_142,FALSE
2341,tajik,sunni,cloth,0,0,0,0,0,0,0,0,40,0,PROV2341,state_159,FALSE
2342,thai,theravada,cloth,0,0,2,0,0,4,0,0,39,0,Phetchaburi,state_10,TRUE
2343,uighur,sunni,cloth,0,0,24,1,1,0,0,1,39,0,Turpan,state_756,FALSE
2344,platense,catholic,livestock,0,0,5,0,0,0,0,0,40,0,Maldonado,Uruguay,TRUE
2345,sahaptin,earth_lodge,cloth,0,0,0,0,0,0,0,0,40,0,PROV2345,state_572,FALSE
2346,hindi,hindu,cloth,0,0,53,5,2,0,14,0,40,0,Agra,state_15,FALSE
2347,mongolian,mahayana,cloth,0,0,0,0,0,0,0,0,39,0,PROV2347,state_113,FALSE
2348,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2348,0,FALSE
2349,ahtna,waashat,cloth,0,0,0,0,0,0,0,0,40,0,Spokane,state_572,FALSE
2350,kurdish,sunni,cloth,0,0,0,0,0,0,0,0,39,0,PROV2350,state_409,FALSE
2351,0,0,0,0,0,0,0,0,0,0,0,1,1,PROV2351,spare_state,FALSE
2352,amur,tengri,cloth,0,0,0,0,0,0,0,0,39,0,Ochotsk,state_198,FALSE
2353,luo,kenyan,cloth,0,0,2,0,0,5,17,0,40,0,PROV2353,state_142,FALSE
2354,uighur,sunni,cloth,0,0,7,0,0,0,0,0,39,0,PROV2354,state_756,FALSE
2355,roman,mana,cloth,0,0,0,0,0,0,0,0,40,0,Truk,state_368,FALSE
2356,rajasthani,jainism,cloth,0,0,13,0,0,0,4,0,40,0,Jaipur,state_15,FALSE
2357,akan,dahoman,cloth,0,0,4,0,0,0,18,0,39,0,Goaso,Ghana,FALSE
2358,swedish,protestant,cloth,0,0,0,0,0,0,0,0,39,0,PROV2358,state_470,FALSE
2359,0,0,0,0,0,0,0,0,0,0,0,1,0,PROV2359,0,FALSE
2360,mordvin,orthodox,cloth,0,0,1,0,0,0,0,0,39,0,PROV2360,state_457,FALSE
